SMILES,TITLE,dockvalent_id,number_of_overlapping_fragments,overlapping_fragments,overlap_score,docked_fragment
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2[C@@H]3CN(C[C-]4[C-]3[CH-][CH-][CH-][CH-]4)C(=O)C[CH2-])Cl,DAR-DIA-cab-5,543_NCL2ACR.0,0,,1250.1916550053518,x1392
CCNc1c(cc(cn1)[C+]=[NH2+])NC(=O)Nc2cnccc2C,TRY-UNI-1fd-2,2398_NIT.0,1,x1358,1250.1873639140454,x0678
[CH2-]C(=O)N(c1cccnc1)[C@@H]2CCS(=O)(=O)C2,DAN-PUR-390-3,2122_NCL.0,4,"x0107,x0678,x0434,x1093",1250.1504301951898,x1493
Cc1cccc(c1C[C@H]([C@H](C)O)NC(=O)CS(=O)(=O)N)CN2CCN(CC2)C(=O)[CH2-],MAK-UNK-af8-15,939_NCL.0,0,,1250.080795573661,x0072
[CH2-]C(=O)NC1=Nc2ccc(cc2Sc3c1cc(cc3)Cl)C(=O)N,AVI-UNI-a66-3,1026_NCL.0,0,,1249.9654139377453,x1382
[CH2-]C(=O)N1CCN(CC1)C(=O)[C@@H](c2ccccn2)F,JON-UIO-066-1,2670_ACL.0,0,,1249.2295146424476,x1382
[CH2-]C(=O)N1Cc2ccccc2[C@@H]([C@H]1Cc3cccnc3)c4ccccc4,JAV-UNI-450-1,2048_ACL.0,0,,1248.935463980504,x1402
[CH2-]CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2[C@@H]3CN(C[C-]4[C-]3[CH-][CH-][CH-][CH-]4)C(=O)CCl)Cl,DAR-DIA-cab-5,543_ACL2ACR.0,0,,1248.613565314146,x1392
[CH2-]C(=O)N1CC[N@@]([C@H](C1)C2=NC=[NH+][CH+]2)Cc3[cH-]cc([s+]3)Br,SAL-INS-1c7-12,2465_NCL.0,0,,1248.5429753626333,x1458
Cc1ccc(cc1)N([C@@H]2CS(=O)(=O)C=C2)C(=O)N(C3=CNCC=C3C)C(=O)[CH2-],SEL-UNI-842-1,1354_ACL.0,0,,1248.5046110780893,x1425
[CH2-]CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CN3CCN(CC3)C(=O)C#N)F,NAU-LAT-f72-2,125_ACL2ACR.0,0,,1248.3510665980984,x0692
[CH2-]CC(=O)N1CCN(CC1)CC(=O)c2cccc(c2)CS(=O)(=O)N,JAN-GHE-1d9-6,2432_ACL2ACR.0,0,,1248.3215514367216,x0195
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2[C@@H]3CN(C[C-]4[C-]3[CH-][CH-][CH-][CH-]4)C(=O)C[CH2-])OC,DAR-DIA-cab-4,542_NCL2ACR.0,0,,1248.2648521940646,x0830
[CH2-]CC(=O)N1Cc2ccccc2[C@@H](C1)c3cc(cnc3CNC(=O)N4CCOCC4)F,DAR-DIA-cab-13,551_NCL2ACR.0,0,,1248.1620863756664,x0830
[CH2-]C(=O)Nc1c(ccnc1Cl)[C@@H]2C[C@H]([C@@H](C2)C(=O)N)c3ccsc3,NIR-THE-99f-4,1135_NCL.0,0,,1248.0973656045858,x0759
CC(=O)N(CCc1ccccc1)[C@H]2CN(CC[N@@]2S(=O)(=O)c3cccc(c3)Cl)C(=O)C[CH2-],BEN-DND-362-5,2193_ACL2ACR.0,0,,1247.8539697863887,x0689
CCNc1cc(c(cn1)C#N)CN2CCN(CC2)C(=O)[CH2-],DAV-CRI-d1e-2,476_NCL.0,0,,1247.3021237035216,x1418
CCNc1c2cc(ccc2c(cn1)C#N)N(c3cccc(c3)C(=O)N4CCSCC4)C(=O)[CH2-],NIR-THE-ed2-2,191_NCL.0,0,,1247.1078257111153,x0786
Cc1cccc(c1)[C@H]2CN(Cc3c2cccc3)C(=O)[CH2-],NIR-THE-c33-6,627_NCL.0,0,,1246.9696689900416,x0104
[CH2-]C(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2[C@@H]3CN(C[C-]4[C-]3[CH-][CH-][CH-][CH-]4)C(=O)CCl)F,DAR-DIA-cab-6,544_ACL.0,0,,1246.6474973927734,x0305
C[C@@H](c1ccccc1CNC(=O)N2CCOCC2)NC(=O)[CH2-],TAM-UNI-d1c-21,501_NCL.0,0,,1246.3750327279238,x1392
CS(=O)(=O)NCCc1cc(cc2c1nccc2CCNC(=O)C[CH2-])C#N,ROB-UNI-b2e-10,894_ACL2ACR.0,0,,1246.3621469141885,x0305
Cc1cccc(c1)[C@H]2CN(Cc3c2cccc3)C(=O)C[CH2-],NIR-THE-c33-6,627_NCL2ACR.0,0,,1246.0519325812638,x0104
[CH2-]C(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2C[NH+]3CCC(CC3)O)F,SAM-UNK-903-1,1205_ACL.0,0,,1245.6633731870857,x0072
CCNc1cc(c(cn1)[C+]=[NH2+])Nc2c(csc2F)[C@@H]3CCC[C@@H]3C(=O)NC(=O)C=C,BEN-VAN-d2b-13,464_NIT.0,0,,1245.405225727808,x0874
CS(=O)(=O)[N@]1CCN([C@H](C1)c2ccccc2)C(=O)C[CH2-],NAU-LAT-f72-4,127_ACR.0,0,,1245.264609549017,x0104
Cc1c(cncc1NC(=O)Cc2cccc(c2)[C+]=[NH2+])N,TRY-UNI-714-19,1540_NIT.0,0,,1245.2638473289323,x1382
[CH2-]CC(=O)N1CCN(CC1)Cc2cc(cc3c2ccc(c3)S(=O)(=O)N)F,DAR-DIA-fb2-12,49_NCL2ACR.0,0,,1245.0036996108506,x0305
[CH2-]C(=O)N1CCN(CC1)Cc2c(csc2NCO)C#N,DAV-CRI-d1e-5,479_NCL.0,0,,1244.716345294089,x1386
CCNc1ccc(cc1C(=O)N2CCN(CC2)C(=O)[CH2-])C#N,JAN-GHE-fd8-7,8_ACL.0,0,,1244.1585820758548,x0305
CNS(=O)(=O)c1ccc2ccc(cc2c1)CN3CCN(CC3)C(=O)[CH2-],TAM-UNI-d1c-6,486_NCL.0,0,,1244.0247219624578,x1392
[CH2-]C(=O)NCCC1=CCc2c1cc(cc2CN3CCN(CC3)C(=O)CCl)F,DAR-DIA-fb2-10,47_ACL.0,0,,1243.5526423710376,x0830
[CH2-]C(=O)N1CCN(CC1)C[c-]2[cH-][c-]([cH-][c-]3[c-]2[nH][cH-][c-]3C(F)(F)F)F,BEN-VAN-d8f-24,427_ACL.0,0,,1243.517308787317,x0946
CNC(=O)[C@@H](CCN1CCN(CC1)C(=O)C[CH2-])Nc2ccsc2,MAK-UNK-e4a-2,270_NCL2ACR.0,0,,1243.109316335091,x0387
c1cc(c(cc1[C+]=[NH2+])CN2CCN(CC2)C(=O)CCl)CNC(=O)N3CCOCC3,DAR-DIA-fb2-16,53_NIT.0,0,,1243.1085283638686,x0104
CCNc1cc(c(cn1)C#N)Nc2c(csc2Cl)[C@@H]3CCC[C@@H]3C(=O)NC(=O)C[CH2-],BEN-VAN-d2b-14,465_ACR.0,0,,1242.9342184002392,x0305
CCNc1ccc(c(c1)C#N)Nc2cc(cc(c2)CN3CCN(CC3)C(=O)[CH2-])C,MAK-UNK-af8-22,946_NCL.0,0,,1242.6206774302962,x0387
[CH2-]C(=O)N1CCN(CC1)[C@@H](c2ccsc2)C(=O)N3CCN(CC3)S(=O)(=O)c4c(cccc4F)F,MAK-UNK-902-10,1216_ACL.0,0,,1242.6001752343925,x1418
C[c-]1[cH-][c-]([c-]2[c-]([cH-]1)[c-]([cH-][nH]2)CCNC(=O)C[CH2-])CCNS(=O)(=O)C,HAN-NEW-5f5-2,1801_ACL2ACR.0,0,,1242.5700794697536,x1493
[CH2-]C(=O)N1CCC(CC1)Nc2ccc3ccc(cc3c2)S(=O)(=O)N,NIR-THE-0d6-5,2605_NCL.0,0,,1242.529806779798,x0692
CN(C1=NC=[NH+][CH+]1)C(=O)c2ccc3c(c2)CN(C[C@@H]3c4ccccc4)C(=O)[CH2-],SAL-INS-1c7-2,2455_NCL.0,0,,1241.277166057718,x1385
CCNc1ccc(cc1C(=O)N2CCN(CC2)C(=O)C[CH2-])C#N,JAN-GHE-fd8-7,8_ACL2ACR.0,0,,1241.0925905578788,x0692
CS(=O)(=O)NCc1cccc(c1)C2=C(N(Cc3c2cccc3)C(=O)[CH2-])C(=O)Nc4cccnc4,GER-FIO-88d-1,1310_NCL.0,0,,1241.0179166541805,x0195
Cc1ccncc1N2[C@@H]3[C@H](CC2=O)[N@](CCN3C(=O)[CH2-])[C@@H](c4cccs4)O,DOU-UNK-b53-3,857_ACL.0,0,,1240.9553776171938,x0104
C[C@@H](N)N[C@@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)[CH2-])c2nc3c(cccc3s2)c4ccc(cc4)S(=O)(=O)N,DAV-CRI-f9b-2,65_NCL.1,0,,1240.8449221702963,x0749
C=C1N[C@@H-][C@H](C(=O)N1c2cccnc2)c3cccc(c3)Br,NIM-UNI-534-1,1913_ACR.0,0,,1239.879570245531,x0770
[CH2-]C(=O)N1CCC[C@H](C1)[N+]2=NN=C([CH+]2)COCc3ccccc3,STE-KU -2e0-6,2285_NCL.0,0,,1239.8791127192417,x1386
[CH2-]C(=O)N1Cc2ccc(cc2[C@H](C1)c3ccc(cc3NC(=O)NC4=[NH+]C5=C(=C4)C=C(C=N5)C(=O)[O-])O)O,JAN-LUN-04a-5,2698_NCL.0,0,,1239.7703092107906,x1412
Cc1cccc(c1)CC2C[C@H]3CC[C@@H](C2)N3C(=O)[CH2-],MAK-UNK-af8-8,932_NCL.0,0,,1239.6467506974134,x0161
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CN3CCN(CC3)C(=O)C)[C+]=[NH2+],JOH-MSK-d60-1,435_NIT.0,0,,1239.5795663508313,x0692
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CN3CCN(CC3)C(=O)C)[C+]=[NH2+],PAT-UNK-b2d-5,901_NIT.0,0,,1239.5795663508313,x0692
COc1cccc(c1)NC(=O)Nc2cccc(c2)[C+]=[NH2+],ANN-UNI-263-6,2338_NIT.0,0,,1239.2629298658956,x1249
[CH2-]CC(=O)N1C[C@@H]2CCCC[C@H]2[C@@H](C1)c3ccc(cc3NC(=O)NC4=[NH+]C5=C(=C4)C=CC=N5)O,JAN-LUN-04a-3,2696_NCL2ACR.0,0,,1239.2184836288602,x0678
CS(=O)(=O)NCCCc1ccc(cc1NC(=O)Nc2cccnc2)[C+]=[NH2+],WAR-XCH-6eb-3,1636_NIT.0,0,,1238.9341100247984,x0434
[CH2-]C(=O)N1CCC[C@H](C1)[N+]2=NN=C([CH+]2)c3ccccc3,STE-KU -2e0-4,2283_NCL.0,1,x1336,1238.767913545503,x0770
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][cH-]2)[C+]=[NH2+],MAT-GIT-dea-1,352_NIT.0,0,,1238.5381520982319,x0434
[CH2-]C(=O)N1CCC[C@H](C1)[N+]2=NN=C([CH+]2)COCc3ccccc3,STE-KU -2e0-6,2285_NCL.0,0,,1238.3816232848974,x0692
Cc1c(ccc2c1ccc(c2)S(=O)(=O)N)C[N@@H+]3CCN(C[C@@H](C3)c4cccnc4)C(=O)[CH2-],KEI-UNI-85a-3,1317_ACL.0,0,,1238.076719032302,x0946
CCNc1c(cc(cn1)[C+]=[NH2+])Cc2nnc(s2)C,PET-SGC-f14-1,159_NIT.0,0,,1237.9277023182572,x0305
[CH2-]CC(=O)N1CCC[C@@]2(C1)C[C@@H]([C@H](C2)C(=O)N)c3ccsc3,NIR-THE-99f-2,1133_NCL2ACR.0,0,,1237.5455637076452,x0820
[CH2-]C(=O)N1Cc2cc3c(cccc3[N+](=O)[O-])cc2[C@H](C1)C4=NC=[NH+][CH+]4,SAL-INS-1c7-6,2459_NCL.0,0,,1236.8640577252593,x1458
C[C@@H](N)N[C@@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C[CH2-])c2nc3c(cccc3s2)c4ccc(cc4)S(=O)(=O)N,DAV-CRI-f9b-2,65_NCL2ACR.1,0,,1236.8076053571601,x0749
CCNc1c(cc(cn1)C#N)CN2CC3(C2)CN(C3)C(=O)C[CH2-],JAN-GHE-fd8-4,5_ACL2ACR.0,0,,1236.5943401156903,x0305
[CH2-]C(=O)N1CCC[C@H](C1)[N+]2=NN=C([CH+]2)COCc3ccccc3,STE-KU -2e0-6,2285_NCL.0,0,,1236.436777292669,x0770
CCNc1ccc(cc1CN2CCN(CC2)C(=O)C[CH2-])F,JAN-GHE-fd8-10,11_ACL2ACR.0,0,,1236.2893544431843,x0305
[CH2-]C(=O)N1CCN(CC1)[C@H](CCc2ccc(cc2)C(F)(F)F)c3cccc(c3)C#N,PAU-WEI-b9b-5,721_NCL.0,0,,1236.1231384996477,x1380
[CH2-]CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CN3CCN(CC3)C(=O)CCl)Cl,DAR-DIA-fb2-15,52_ACL2ACR.0,0,,1236.0515226710513,x0305
Cc1ccc(c(c1)CC2=NC=[NH+][CH+]2)N([C@@H]3CS(=O)(=O)C=C3)C(=O)C[CH2-],SAL-INS-1c7-9,2462_NCL2ACR.0,0,,1235.6471175287402,x1374
[CH2-]CC(=O)N1CCC[C@H](C1)[N+]2=NN=C([CH+]2)COCc3ccccc3,STE-KU -2e0-6,2285_NCL2ACR.0,0,,1235.2653726832395,x0749
CC(=O)N1CCN(CC1)Cc2cc(ccc2NC(=O)[CH2-])Cl,KIM-UNI-7d1-3,1458_ACL.0,0,,1235.2230435353479,x0770
[CH2-]CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[c-]([c-]([cH-][c-]2[c-]3[c-](o[cH-][n-]3)CC#C[C-]4[CH-][CH-][CH-][N-][CH-]4)C#N)Cl,MAT-GIT-dea-4,355_ACL2ACR.0,0,,1235.2078714661673,x0678
[CH2-]CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CC(=O)N[C-]3[CH-][CH-][N-][CH-][CH-]3)F,TAM-UNI-c14-2,653_ACL2ACR.0,0,,1235.1233366900146,x0072
Cc1ccncc1N2[C@@H]3[C@H](CC2=O)[N@](CCN3C(=O)C[CH2-])Cc4cccs4,DOU-UNK-b53-7,861_ACL2ACR.0,0,,1234.9115305203875,x0107
[CH2-]CC(=O)N1CCC[N@](CC1)Cc2ccc3ccc(cc3c2)S(=O)(=O)N,MIH-UNI-6b9-9,1676_ACL2ACR.1,0,,1234.4361318996673,x0387
CCOc1cccc(c1)[C@@H]2c3ccccc3[C@@H](N([C@H]2CC4=c5cccnc5=[NH+][CH+]4)C(=O)C[CH2-])C6CC6,DOU-UNK-b53-17,871_ACL2ACR.0,0,,1234.4283460424017,x0770
[CH2-]CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CN3CCN(CC3)C(=O)C#N)F,NAU-LAT-f72-2,125_ACL2ACR.0,0,,1234.4250660641635,x1336
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2[C@@H]3CN(C[C-]4[C-]3[CH-][CH-][CH-][CH-]4)C(=O)C[CH2-])F,DAR-DIA-cab-6,544_NCL2ACR.0,0,,1234.225100914715,x0305
C[c-]1[cH-][c-]2[cH-][c-]([cH-][c-]([c-]2[nH]1)CCN[C@H]3CN(CC[N@@]3S(=O)(=O)[C-]4[CH-][CH-][CH-][C-]([CH-]4)Cl)C(=O)[CH2-])Cl,BEN-DND-362-4,2192_ACL.0,0,,1233.9846316268124,x0107
CC(=O)Nc1ccc(cc1CN2CCN(CC2)C(=O)C[CH2-])C#N,TAM-UNI-d1c-18,498_NCL2ACR.0,0,,1233.511341443734,x0692
Cc1ccc(cc1)S(=O)(=O)NC[C@@H]2C[N@@](CCN2C(=O)C[CH2-])[C@@H](c3cccs3)O,DOU-UNK-b53-5,859_ACL2ACR.0,0,,1233.2196043711947,x0387
CCNc1c(cc(cn1)C#N)CN2C[C@@H]3CN(C[C@@H]3C2)C(=O)[CH2-],JAN-GHE-fd8-5,6_ACL.1,0,,1233.176301141453,x1249
[CH2-]C(=O)N1CCC[C@H]1C(=O)NC[C@@H](c2ccccc2)NC(=O)C[N+]3=NC=N[CH+]3,BAR-COM-4e0-59,2004_ACL.0,0,,1232.9349237591814,x0434
[CH2-]C(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CN3CCN(CC3)C(=O)C#N)F,NAU-LAT-f72-2,125_ACL.0,0,,1232.778788701937,x0692
[CH2-]CC(=O)N1CCN(CC1)Cc2ccc(c(c2)Cl)c3ccnc(n3)Cl,BEN-VAN-c98-10,567_ACL2ACR.0,0,,1232.5231932177257,x0995
[CH2-]CC(=O)N1Cc2ccccc2[C@@H](C1)c3cc(cnc3CNC(=O)N4CCOCC4)F,DAR-DIA-cab-13,551_NCL2ACR.0,0,,1232.514529241057,x1392
[CH2-]CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2C[NH+]3CCC(CC3)O)F,SAM-UNK-903-1,1205_ACL2ACR.0,0,,1232.3865921434096,x0104
Cc1cccc(c1)[C@H]2CN(Cc3c2cccc3)C(=O)C[CH2-],NIR-THE-c33-6,627_NCL2ACR.0,0,,1232.1976497139642,x0305
[CH2-]C(=O)N1Cc2ccccc2C(=C1C(=O)Nc3cccnc3)Cc4cc5cc(ccc5s4)S(=O)(=O)N,GER-FIO-88d-2,1311_NCL.0,0,,1231.9352056540783,x1392
Cc1cccc(c1)[C@H]2CN(Cc3c2cccc3)C(=O)[CH2-],NIR-THE-c33-6,627_NCL.0,0,,1231.7717083124453,x0195
CCNc1ccc(cc1CN2CCN(CC2)C(=O)CCl)[C+]=[NH2+],DAR-DIA-fb2-3,40_NIT.0,0,,1231.4990388361687,x0830
c1c(c(c(s1)NCO)CN2CCN(CC2)C(=O)CCl)[C+]=[NH2+],DAV-CRI-d1e-5,479_NIT.0,0,,1230.7781268366339,x1418
c1cc(c(cc1[C+]=[NH2+])CN2CCN(CC2)C(=O)CCl)CNC(=O)N3CCOCC3,TAM-UNI-d1c-1,481_NIT.0,0,,1230.4870087673944,x0692
[CH2-]CC(=O)N1CCC[C@@H](C1)[c-]2[cH-][c-]3[c-]([nH]2)CC[C@H](C3)C[NH3+],HAR-NEW-972-1,1178_NCL2ACR.0,0,,1230.4430828704674,x0107
CCNc1ccc(c(n1)Cc2cc(ccc2Cl)NCC(=O)NC(=O)C[CH2-])F,BEN-VAN-ed8-19,188_ACR.0,0,,1230.2760687792295,x0305
[CH2-]C(=O)N1CCC(CC1)Nc2ccc3ccc(cc3c2)S(=O)(=O)N,NIR-THE-0d6-5,2605_NCL.0,0,,1230.1983853674626,x0104
CCNc1ccc(cn1)[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)O)NCN3CCN(CC3)C(=O)[CH2-])O)O,MAK-UNK-af8-30,954_NCL.0,0,,1230.0534054767356,x0692
Cc1ccc(cc1)CC[C@H](c2cccc(c2)Cl)N3CCN(CC3)C(=O)[CH2-],PAU-WEI-b9b-3,719_NCL.0,0,,1229.9632786128916,x0104
C[C@H]1COCCN1c2cc(c(nc2)[C+]=[NH2+])C(=O)Nc3ccccc3,JOH-UNI-522-12,1936_NIT.0,0,,1229.8957241862047,x0434
CCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2OC3CCN(CC3)C(=O)[CH2-])F,BEN-VAN-d8f-27,430_ACL.0,0,,1229.2028480010022,x0104
[CH2-]C(=O)N1[C@@H](c2ccc(cc2[C@@H](C1=O)c3ccccc3)O)[C@H]4CS(=O)(=O)C[C@@H]4N5CCCC5=O,DAV-CRI-f47-5,136_NCL.0,0,,1228.9185326632871,x1392
[CH2-]CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CC(=O)N[C-]3[CH-][CH-][N-][CH-][CH-]3)F,TAM-UNI-c14-2,653_ACL2ACR.0,0,,1228.2486708311014,x1093
C[N@@](CN1CCC(CC1)O)CN2CCN(CC2)C(=O)[CH2-],MAK-UNK-e4a-14,282_NCL.0,0,,1227.3355644136884,x0692
C[C@@H]1CN(CCO1)c2cc(c(nc2)[C+]=[NH2+])C(=O)Nc3ccccc3,JOH-UNI-522-11,1935_NIT.0,0,,1227.039329427675,x0434
[CH2-]CC(=O)N1Cc2ccccc2[C@H](C1)c3ccc4c(c3)CC[C@H](C4)S(=O)(=O)N,DAV-CRI-3fe-2,2087_NCL2ACR.0,0,,1226.8380442700352,x0161
[CH2-]C(=O)N1Cc2ccccc2[C@H](C1)c3cccc(c3)N,NIR-THE-c33-1,622_NCL.0,0,,1226.455486462558,x1420
c1cc(cc(c1)N(CCC2CC2)C(=O)Nc3cccnc3)[C+]=[NH2+],JOR-UNI-61e-9,1761_NIT.0,0,,1226.4421892246908,x0305
Cc1cccc(c1)N(c2ccc(s2)N)C3CCN(CC3)C(=O)[CH2-],NIR-THE-0d6-12,2612_NCL.0,0,,1226.1670835715745,x0195
[CH2-]C(=O)N1CCN(CC1)Cc2cc(ncc2C#N)NCO,DAV-CRI-d1e-3,477_NCL.0,0,,1225.8494466984148,x1386
CC1=CCNC=C1N(C(=O)C[CH2-])C(=O)NC2CC2,SEL-UNI-842-3,1356_ACL2ACR.0,0,,1225.5402830162673,x0107
CCNc1c(cc(cn1)C#N)C[N@]2CCCN(CC2)C(=O)C[CH2-],JAN-GHE-fd8-6,7_ACL2ACR.0,0,,1225.47929923457,x0305
COCCNc1cc(c(cn1)C#N)Nc2cscc2[C@@H]3CCC[C@@H]3C(=O)NC(=O)C[CH2-],BEN-VAN-d2b-10,461_ACR.0,0,,1225.4039733821605,x0995
CCNc1c(cc(cn1)F)CN2CCN(CC2)C(=O)C[CH2-],DAR-DIA-fb2-1,38_NCL2ACR.0,0,,1225.2884741181301,x0104
CCNc1ccc(cn1)NCc2cc(c(nc2)C)CN3CCN(CC3)C(=O)[CH2-],MAK-UNK-af8-27,951_NCL.0,0,,1224.6869559721738,x0692
[CH2-]CC(=O)N1CCC(CC1)Nc2ccc3ccc(cc3c2)S(=O)(=O)N,NIR-THE-0d6-5,2605_NCL2ACR.0,0,,1224.510356821787,x1334
[CH2-]CC(=O)N1CCN(CC1)[C@H](c2ccsc2)C(=O)N(c3ccc(cc3)F)[C@@H]4CS(=O)(=O)C=C4,MAK-UNK-902-6,1212_ACL2ACR.0,0,,1224.323875999207,x1386
[CH2-]C(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2NC[C-]3[N-][CH-][CH-][CH-][N-]3)F,GAB-REV-4a4-21,2037_ACL.0,0,,1224.3008057758784,x0104
c1ccc(cc1)NC(=O)C2CC[NH+](CC2)C[C@H-]CC(=O)N,BEN-DND-031-4,2728_ACR.0,0,,1224.2950131131465,x0995
[CH2-]C(=O)N1CCN(CC1)Cc2ccccc2N3CCC[C@H]3C(=O)N,DUN-NEW-f8c-2,89_NCL.0,0,,1223.4532258685658,x0072
CCO[C@@H]1CC[C@@H](c2c1sc(c2)c3nnco3)[C+]=[NH2+],DOU-UNK-b53-16,870_NIT.0,0,,1223.258300204854,x0770
CCNc1ccc(c2c1cc(cc2)S(=O)(=O)N)[C+]=[NH2+],PET-SGC-606-1,1798_NIT.0,0,,1223.1737445919189,x0305
[CH2-]CC(=O)N1Cc2ccccc2[C@@H]([C@H]1Nc3cccnc3)c4ccccc4,DAV-CRI-1c7-2,2467_NCL2ACR.0,0,,1222.9328061572728,x1384
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2[C@@H]3CN(C[C-]4[C-]3[CH-][CH-][CH-][CH-]4)C(=O)[CH2-])F,DAR-DIA-cab-6,544_NCL.0,0,,1222.52659042492,x0305
[CH2-]CC(=O)N1CC[N@](C[C@H](C1)c2cccnc2)Cc3ccc4cc(ccc4c3Br)S(=O)(=O)N,KEI-UNI-85a-2,1316_ACL2ACR.0,0,,1221.6511853377726,x0946
[CH2-]CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2NC[c-]3[cH-][cH-][c-]4[c-]([cH-]3)[nH][cH-][n-]4)F,ANT-OPE-b90-1,727_ACR.1,0,,1221.6265160900896,x0072
Cc1ccncc1N2[C@@H]3[C@H](CC2=O)[N@](C[C@@H](N3C(=O)C[CH2-])c4cccc(c4)N5CCCC5=O)[C@@H](c6cccs6)O,DOU-UNK-b53-6,860_ACL2ACR.0,0,,1221.4204844704313,x1093
CCNc1c(cc(cn1)[C+]=[NH2+])NC(=O)Nc2cccnc2,JOR-UNI-61e-1,1753_NIT.0,0,,1221.3344635771373,x0305
CCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2OC3CCN(CC3)C(=O)[CH2-])F,BEN-VAN-d8f-27,430_ACL.0,0,,1221.2224768162744,x0995
[CH2-]CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2NCC(=O)N[C-]3[CH-][CH-][CH-][N-][CH-]3)F,TAM-UNI-c14-3,654_ACL2ACR.0,0,,1220.9741160497074,x1093
CCNc1c(cc(cn1)F)CN2CCN(CC2)C(=O)C[CH2-],DAR-DIA-fb2-1,38_NCL2ACR.0,0,,1220.6356773289222,x0195
CC(=O)[C@@H]1CN(C[C@@H](N1C(=O)[CH2-])CC(=O)N)C(=O)CCl,DAN-PUR-390-2,2121_ACL.0,0,,1220.1049101739006,x1311
c1cc(ccc1CCCNC(=O)CC(O)O)[C+]=[NH2+],NEL-UNI-146-3,2544_NIT.0,0,,1219.6626284379836,x1249
[CH2-]C(=O)N1CCN(CC1)Cc2cc(cc3c2cccc3)Cl,DAR-DIA-fb2-8,45_NCL.0,0,,1219.5606290212972,x0104
CCOc1cccc(c1)[C@@H]2c3ccccc3[C@@H](N([C@H]2CC4=c5cccnc5=[NH+][CH+]4)C(=O)C[CH2-])C6CC6,DOU-UNK-b53-17,871_ACL2ACR.0,0,,1219.4680180372509,x1093
Cc1ccncc1N2[C@@H]3[C@H](CC2=O)[N@@](CCN3C(=O)[CH2-])[C@@H](c4cccs4)O,DOU-UNK-b53-3,857_ACL.0,0,,1219.423201964346,x0387
C=CC(=O)N1C[C@H]2C[NH+](C[C@H]2C1)CC3=CN[C@H]4[C@@H]3C=C(C=C4)[C+]=[NH2+],JAN-GHE-bf4-12,696_NIT.0,0,,1219.0757912843308,x0305
CC(C)N(C)C(=O)c1ccc2c(c1)CN(C[C@@H]2C3=NC=[NH+][CH+]3)C(=O)C[CH2-],SAL-INS-1c7-3,2456_NCL2ACR.0,0,,1218.969626096195,x1458
Cc1ccc(cc1S(=O)(=O)N2CCN(CC2)C(=O)N(C3=CNCC=C3C)C(=O)[CH2-])C(=O)C,SEL-UNI-c5c-1,595_ACL.0,0,,1218.8379110862625,x1308
[CH2-]C(=O)N1CCN[C@@H](C1)c2ccc(cc2NC(=O)Nc3cc(cnc3)CCCC(=O)[O-])O,JAN-LUN-04a-1,2694_NCL.0,0,,1218.78958862745,x0678
C[C@@H]([c-]1[cH-][cH-][cH-][c-]2[c-]1n([cH-][c-]2CCNC(=O)C)C)NC(=O)[CH2-],TAM-UNI-d1c-24,504_NCL.0,0,,1218.6454905169358,x1392
[CH2-]CC(=O)N1Cc2ccccc2[C@H](C1)c3ccccc3CC(=O)N,NIR-THE-c33-5,626_NCL2ACR.0,0,,1218.0620780154793,x0104
